node D L T
1123227 0.0055001 0.876323 0.275005
2683649 0.0055001 0.876323 0.275005
2812733 0.0055001 0.876323 0.275005
2320859 0.0055001 0.876323 0.275005
2959299 0.0055001 0.876323 0.275005
2991712 0.0055001 0.876323 0.275005
1216886 0.0055001 0.876323 0.275005
2984322 0.0055001 0.876323 0.275005
1071 0.0055001 0.876323 0.275005
1223520 0.0055001 0.876323 0.275005
1223519 0.0055001 0.876323 0.275005
142834 0.0055001 0.876323 0.275005
272568 0.0055001 0.876323 0.275005
65958 0.0055001 0.876323 0.275005
2766578 0.0055001 0.876323 0.275005
1550728 0.0055001 0.876323 0.275005
264203 0.0055001 0.876323 0.275005
1850238 0.0055001 0.876323 0.275005
392499 0.0055001 0.876323 0.275005
2054227 0.0055001 0.876323 0.275005
651663 0.0055001 0.876323 0.275005
33050 0.0055001 0.876323 0.275005
2950949 0.0055001 0.876323 0.275005
2782607 0.0055001 0.876323 0.275005
690566 0.0055001 0.876323 0.275005
3063954 0.0055001 0.876323 0.275005
1771310 0.0055001 0.876323 0.275005
2827236 0.0055001 0.876323 0.275005
1715348 0.0055001 0.876323 0.275005
3050082 0.0055001 0.876323 0.275005
333708 0.0055001 0.876323 0.275005
1490041 0.0055001 0.876323 0.275005
2292257 0.0055001 0.876323 0.275005
1913578 0.0055001 0.876323 0.275005
394733 0.0055001 0.876323 0.275005
1739690 0.0055001 0.876323 0.275005
2867238 0.0055001 0.876323 0.275005
1509367 0.0055001 0.876323 0.275005
2182384 0.0055001 0.876323 0.275005
2584124 0.0055001 0.876323 0.275005
2739433 0.0055001 0.876323 0.275005
3075597 0.0055001 0.876323 0.275005
1703339 0.0055001 0.876323 0.275005
2793064 0.0055001 0.876323 0.275005
1648404 0.0055001 0.876323 0.275005
2306996 0.0055001 0.876323 0.275005
2055955 0.0055001 0.876323 0.275005
3121345 0.0055001 0.876323 0.275005
13656 0.0055001 0.876323 0.275005
463200 0.0055001 0.876323 0.275005
2711215 0.0055001 0.876323 0.275005
2949094 0.0055001 0.876323 0.275005
1123269 0.0055001 0.876323 0.275005
2283317 0.0055001 0.876323 0.275005
2904799 0.0055001 0.876323 0.275005
1166337 0.0055001 0.876323 0.275005
2606412 0.0055001 0.876323 0.275005
3063997 0.0055001 0.876323 0.275005
1259676 0.0055001 0.876323 0.275005
1848973 0.0055001 0.876323 0.275005
1813879 0.0055001 0.876323 0.275005
370959 0.0055001 0.876323 0.275005
563996 0.0055001 0.876323 0.275005
2594473 0.0055001 0.876323 0.275005
1609977 0.0055001 0.876323 0.275005
2722791 0.0055001 0.876323 0.275005
1211806 0.0055001 0.876323 0.275005
1096930 0.0055001 0.876323 0.275005
2839843 0.0055001 0.876323 0.275005
2698673 0.0055001 0.876323 0.275005
3024215 0.0055001 0.876323 0.275005
3056842 0.0055001 0.876323 0.275005
428990 0.0055001 0.876323 0.275005
1123362 0.0055001 0.876323 0.275005
1634917 0.0055001 0.876323 0.275005
1773489 0.0055001 0.876323 0.275005
2812848 0.0055001 0.876323 0.275005
1489064 0.0055001 0.876323 0.275005
454162 0.0055001 0.876323 0.275005
1550907 0.0055001 0.876323 0.275005
1549748 0.0055001 0.876323 0.275005
1244869 0.0055001 0.876323 0.275005
342108 0.0055001 0.876323 0.275005
502049 0.0055001 0.876323 0.275005
3037796 0.0055001 0.876323 0.275005
2602015 0.0055001 0.876323 0.275005
2602016 0.0055001 0.876323 0.275005
1867774 0.0055001 0.876323 0.275005
3064282 0.0055001 0.876323 0.275005
940149 0.0055001 0.876323 0.275005
600628 0.0055001 0.876323 0.275005
2729598 0.0055001 0.876323 0.275005
1461337 0.0055001 0.876323 0.275005
2500179 0.0055001 0.876323 0.275005
2039722 0.0055001 0.876323 0.275005
374515 0.0055001 0.876323 0.275005
560819 0.0055001 0.876323 0.275005
2661937 0.0055001 0.876323 0.275005
140057 0.0055001 0.876323 0.275005
2022747 0.0055001 0.876323 0.275005
269796 0.0055001 0.876323 0.275005
2594003 0.0055001 0.876323 0.275005
1766165 0.0055001 0.876323 0.275005
1168082 0.0055001 0.876323 0.275005
2591009 0.0055001 0.876323 0.275005
80876 0.0055001 0.876323 0.275005
414052 0.0055001 0.876323 0.275005
189 0.0055001 0.876323 0.275005
1981099 0.0055001 0.876323 0.275005
28077 0.0055001 0.876323 0.275005
1385369 0.0055001 0.876323 0.275005
1064539 0.0055001 0.876323 0.275005
286727 0.0055001 0.876323 0.275005
2735135 0.0055001 0.876323 0.275005
1226968 0.0055001 0.876323 0.275005
2202148 0.0055001 0.876323 0.275005
2496639 0.0055001 0.876323 0.275005
192 0.0055001 0.876323 0.275005
1128113 0.0055001 0.876323 0.275005
1220491 0.0055001 0.876323 0.275005
1736751 0.0055001 0.876323 0.275005
3116575 0.0055001 0.876323 0.275005
3075590 0.0055001 0.876323 0.275005
441119 0.0055001 0.876323 0.275005
1387277 0.0055001 0.876323 0.275005
3029062 0.0055001 0.876323 0.275005
1323742 0.0055001 0.876323 0.275005
1037362 0.0055001 0.876323 0.275005
1123237 0.0055001 0.876323 0.275005
1529041 0.0055001 0.876323 0.275005
658057 0.0055001 0.876323 0.275005
943940 0.0055001 0.876323 0.275005
2072972 0.0055001 0.876323 0.275005
1652492 0.0055001 0.876323 0.275005
2614809 0.0055001 0.876323 0.275005
1524259 0.0055001 0.876323 0.275005
1461693 0.0055001 0.876323 0.275005
1454373 0.0055001 0.876323 0.275005
1614693 0.0055001 0.876323 0.275005
2602289 0.0055001 0.876323 0.275005
1537242 0.0055001 0.876323 0.275005
1651082 0.0055001 0.876323 0.275005
576117 0.0055001 0.876323 0.275005
254406 0.0055001 0.876323 0.275005
420403 0.0055001 0.876323 0.275005
475083 0.0055001 0.876323 0.275005
2980108 0.0055001 0.876323 0.275005
74031 0.0055001 0.876323 0.275005
1247867 0.0055001 0.876323 0.275005
1312363 0.0055001 0.876323 0.275005
1049199 0.0055001 0.876323 0.275005
1510457 0.0055001 0.876323 0.275005
2306993 0.0055001 0.876323 0.275005
1641972 0.0055001 0.876323 0.275005
2705421 0.0055001 0.876323 0.275005
2480588 0.0055001 0.876323 0.275005
2483033 0.0055001 0.876323 0.275005
1651968 0.0055001 0.876323 0.275005
404875 0.0055001 0.876323 0.275005
2662447 0.0055001 0.876323 0.275005
521013 0.0055001 0.876323 0.275005
1185766 0.0055001 0.876323 0.275005
1775175 0.0055001 0.876323 0.275005
2761955 0.0055001 0.876323 0.275005
2306023 0.0055001 0.876323 0.275005
2710650 0.0055001 0.876323 0.275005
35806 0.0055001 0.876323 0.275005
3050036 0.0055001 0.876323 0.275005
3066345 0.0055001 0.876323 0.275005
2789856 0.0055001 0.876323 0.275005
1508389 0.0055001 0.876323 0.275005
666509 0.0055001 0.876323 0.275005
2030798 0.0055001 0.876323 0.275005
2748098 0.0055001 0.876323 0.275005
2583821 0.0055001 0.876323 0.275005
89524 0.0055001 0.876323 0.275005
2743469 0.0055001 0.876323 0.275005
2841044 0.0055001 0.876323 0.275005
2599296 0.0055001 0.876323 0.275005
2171755 0.0055001 0.876323 0.275005
1317121 0.0055001 0.876323 0.275005
2035344 0.0055001 0.876323 0.275005
1475483 0.0055001 0.876323 0.275005
2662264 0.0055001 0.876323 0.275005
1265309 0.0055001 0.876323 0.275005
3231483 0.0055001 0.876323 0.275005
2552766 0.0055001 0.876323 0.275005
396013 0.0055001 0.876323 0.275005
2692189 0.0055001 0.876323 0.275005
913252 0.0055001 0.876323 0.275005
225362 0.0055001 0.876323 0.275005
453842 0.0055001 0.876323 0.275005
384678 0.0055001 0.876323 0.275005
1463598 0.0055001 0.876323 0.275005
1529068 0.0055001 0.876323 0.275005
53463 0.0055001 0.876323 0.275005
376733 0.0055001 0.876323 0.275005
1915382 0.0055001 0.876323 0.275005
1545044 0.0055001 0.876323 0.275005
591205 0.0055001 0.876323 0.275005
34004 0.0055001 0.876323 0.275005
1079 0.0055001 0.876323 0.275005
364296 0.0055001 0.876323 0.275005
2184697 0.0055001 0.876323 0.275005
2608987 0.0055001 0.876323 0.275005
2931392 0.0055001 0.876323 0.275005
395963 0.0055001 0.876323 0.275005
1402976 0.0055001 0.876323 0.275005
346911 0.0055001 0.876323 0.275005
425677 0.0055001 0.876323 0.275005
28210 0.0055001 0.876323 0.275005
2650924 0.0055001 0.876323 0.275005
1036779 0.0055001 0.876323 0.275005
1036780 0.0055001 0.876323 0.275005
151454 0.0055001 0.876323 0.275005
1526658 0.0055001 0.876323 0.275005
2067669 0.0055001 0.876323 0.275005
372072 0.0055001 0.876323 0.275005
3162530 0.0055001 0.876323 0.275005
2840188 0.0055001 0.876323 0.275005
665467 0.0055001 0.876323 0.275005
410841 0.0055001 0.876323 0.275005
2184161 0.0055001 0.876323 0.275005
1514904 0.0055001 0.876323 0.275005
1852022 0.0055001 0.876323 0.275005
1920512 0.0055001 0.876323 0.275005
2793297 0.0055001 0.876323 0.275005
933063 0.0055001 0.876323 0.275005
648757 0.0055001 0.876323 0.275005
51670 0.0055001 0.876323 0.275005
582899 0.0055001 0.876323 0.275005
1774971 0.0055001 0.876323 0.275005
1384459 0.0055001 0.876323 0.275005
690164 0.0055001 0.876323 0.275005
1638099 0.0055001 0.876323 0.275005
1653334 0.0055001 0.876323 0.275005
1235591 0.0055001 0.876323 0.275005
225324 0.0055001 0.876323 0.275005
2758565 0.0055001 0.876323 0.275005
538381 0.0055001 0.876323 0.275005
2692190 0.0055001 0.876323 0.275005
281252 0.0055001 0.876323 0.275005
150831 0.0055001 0.876323 0.275005
2600299 0.0055001 0.876323 0.275005
285279 0.0055001 0.876323 0.275005
258256 0.0055001 0.876323 0.275005
1951219 0.0055001 0.876323 0.275005
2570229 0.0055001 0.876323 0.275005
1046114 0.0055001 0.876323 0.275005
880732 0.0055001 0.876323 0.275005
665118 0.0055001 0.876323 0.275005
2798801 0.0055001 0.876323 0.275005
400770 0.0055001 0.876323 0.275005
2490941 0.0055001 0.876323 0.275005
1849104 0.0055001 0.876323 0.275005
1035067 0.0055001 0.876323 0.275005
2116701 0.0055001 0.876323 0.275005
335020 0.0055001 0.876323 0.275005
1231190 0.0055001 0.876323 0.275005
1189611 0.0055001 0.876323 0.275005
1082933 0.0055001 0.876323 0.275005
266835 0.0055001 0.876323 0.275005
1300307 0.0055001 0.876323 0.275005
2014805 0.0055001 0.876323 0.275005
999699 0.0055001 0.876323 0.275005
316055 0.0055001 0.876323 0.275005
340268 0.0055001 0.876323 0.275005
943830 0.0055001 0.876323 0.275005
1928661 0.0055001 0.876323 0.275005
1437360 0.0055001 0.876323 0.275005
280332 0.0055001 0.876323 0.275005
244734 0.0055001 0.876323 0.275005
2594946 0.0055001 0.876323 0.275005
2448455 0.0055001 0.876323 0.275005
1827297 0.0055001 0.876323 0.275005
643673 0.0055001 0.876323 0.275005
2590451 0.0055001 0.876323 0.275005
2565783 0.0055001 0.876323 0.275005
3098149 0.0055001 0.876323 0.275005
314231 0.0055001 0.876323 0.275005
1697972 0.0055001 0.876323 0.275005
1141884 0.0055001 0.876323 0.275005
315478 0.0055001 0.876323 0.275005
374424 0.0055001 0.876323 0.275005
600331 0.0055001 0.876323 0.275005
298794 0.0055001 0.876323 0.275005
3133970 0.0055001 0.876323 0.275005
2692265 0.0055001 0.876323 0.275005
670292 0.0055001 0.876323 0.275005
2719797 0.0055001 0.876323 0.275005
2182425 0.0055001 0.876323 0.275005
877384 0.0055001 0.876323 0.275005
1572859 0.0055001 0.876323 0.275005
2865987 0.0055001 0.876323 0.275005
2983763 0.0055001 0.876323 0.275005
1922333 0.0055001 0.876323 0.275005
1197950 0.0055001 0.876323 0.275005
1336235 0.0055001 0.876323 0.275005
1969821 0.0055001 0.876323 0.275005
1107881 0.0055001 0.876323 0.275005
394 0.0055001 0.876323 0.275005
194963 0.0055001 0.876323 0.275005
375549 0.0055001 0.876323 0.275005
2742698 0.0055001 0.876323 0.275005
1509405 0.0055001 0.876323 0.275005
1206817 0.0055001 0.876323 0.275005
648995 0.0055001 0.876323 0.275005
528178 0.0055001 0.876323 0.275005
2503024 0.0055001 0.876323 0.275005
2801340 0.0055001 0.876323 0.275005
348824 0.0055001 0.876323 0.275005
1817964 0.0055001 0.876323 0.275005
2250594 0.0055001 0.876323 0.275005
1223802 0.0055001 0.876323 0.275005
2715678 0.0055001 0.876323 0.275005
2528202 0.0055001 0.876323 0.275005
714531 0.0055001 0.876323 0.275005
34027 0.0055001 0.876323 0.275005
83767 0.0055001 0.876323 0.275005
350 0.0055001 0.876323 0.275005
2795389 0.0055001 0.876323 0.275005
1054498 0.0055001 0.876323 0.275005
2884804 0.0055001 0.876323 0.275005
664880 0.0055001 0.876323 0.275005
2571148 0.0055001 0.876323 0.275005
394935 0.0055001 0.876323 0.275005
1225769 0.0055001 0.876323 0.275005
1655232 0.0055001 0.876323 0.275005
1121352 0.0055001 0.876323 0.275005
3056844 0.0055001 0.876323 0.275005
153491 0.0055001 0.876323 0.275005
1689272 0.0055001 0.876323 0.275005
426114 0.0055001 0.876323 0.275005
1101373 0.0055001 0.876323 0.275005
2565572 0.0055001 0.876323 0.275005
667019 0.0055001 0.876323 0.275005
219182 0.0055001 0.876323 0.275005
2596921 0.0055001 0.876323 0.275005
2562762 0.0055001 0.876323 0.275005
643561 0.0055001 0.876323 0.275005
365044 0.0055001 0.876323 0.275005
2798804 0.0055001 0.876323 0.275005
263067 0.0055001 0.876323 0.275005
2732511 0.0055001 0.876323 0.275005
2606681 0.0055001 0.876323 0.275005
204072 0.0055001 0.876323 0.275005
592050 0.0055001 0.876323 0.275005
2976702 0.0055001 0.876323 0.275005
1775474 0.0055001 0.876323 0.275005
595537 0.0055001 0.876323 0.275005
2732868 0.0055001 0.876323 0.275005
2944811 0.0055001 0.876323 0.275005
2795029 0.0055001 0.876323 0.275005
392593 0.0055001 0.876323 0.275005
522889 0.0055001 0.876323 0.275005
1286631 0.0055001 0.876323 0.275005
744406 0.0055001 0.876323 0.275005
2496871 0.0055001 0.876323 0.275005
946333 0.0055001 0.876323 0.275005
3149041 0.0055001 0.876323 0.275005
1769250 0.0055001 0.876323 0.275005
304 0.0055001 0.876323 0.275005
2652177 0.0055001 0.876323 0.275005
683355 0.0055001 0.876323 0.275005
511 0.0055001 0.876323 0.275005
2782176 0.0055001 0.876323 0.275005
1389932 0.0055001 0.876323 0.275005
1888893 0.0055001 0.876323 0.275005
206506 0.0055001 0.876323 0.275005
1007095 0.0055001 0.876323 0.275005
516702 0.0055001 0.876323 0.275005
1940612 0.0055001 0.876323 0.275005
1416805 0.0055001 0.876323 0.275005
257311 0.0055001 0.876323 0.275005
1131567 0.0055001 0.876323 0.275005
3073561 0.0055001 0.876323 0.275005
2762300 0.0055001 0.876323 0.275005
2762297 0.0055001 0.876323 0.275005
2762292 0.0055001 0.876323 0.275005
556268 0.0055001 0.876323 0.275005
2717319 0.0055001 0.876323 0.275005
551987 0.0055001 0.876323 0.275005
2320864 0.0055001 0.876323 0.275005
1715466 0.0055001 0.876323 0.275005
321982 0.0055001 0.876323 0.275005
2692179 0.0055001 0.876323 0.275005
2320863 0.0055001 0.876323 0.275005
2849687 0.0055001 0.876323 0.275005
3080276 0.0055001 0.876323 0.275005
2571746 0.0055001 0.876323 0.275005
621374 0.0055001 0.876323 0.275005
1232866 0.0055001 0.876323 0.275005
93219 0.0055001 0.876323 0.275005
1503054 0.0055001 0.876323 0.275005
1384487 0.0055001 0.876323 0.275005
2268024 0.0055001 0.876323 0.275005
1912599 0.0055001 0.876323 0.275005
416943 0.0055001 0.876323 0.275005
2305225 0.0055001 0.876323 0.275005
2599607 0.0055001 0.876323 0.275005
134537 0.0055001 0.876323 0.275005
3016050 0.0055001 0.876323 0.275005
2569760 0.0055001 0.876323 0.275005
3127013 0.0055001 0.876323 0.275005
3127016 0.0055001 0.876323 0.275005
3127014 0.0055001 0.876323 0.275005
3127015 0.0055001 0.876323 0.275005
2088 0.0055001 0.876323 0.275005
315358 0.0055001 0.876323 0.275005
2219043 0.0055001 0.876323 0.275005
661478 0.0055001 0.876323 0.275005
872965 0.0055001 0.876323 0.275005
3127115 0.0055001 0.876323 0.275005
913107 0.0055001 0.876323 0.275005
360411 0.0055001 0.876323 0.275005
229921 0.0055001 0.876323 0.275005
2841698 0.0055001 0.876323 0.275005
2014873 0.0055001 0.876323 0.275005
2778368 0.0055001 0.876323 0.275005
2490863 0.0055001 0.876323 0.275005
2778369 0.0055001 0.876323 0.275005
2778364 0.0055001 0.876323 0.275005
485913 0.0055001 0.876323 0.275005
186479 0.0055001 0.876323 0.275005
70996 0.0055001 0.876323 0.275005
2364212 0.0055001 0.876323 0.275005
2710758 0.0055001 0.876323 0.275005
1802564 0.0055001 0.876323 0.275005
1802583 0.0055001 0.876323 0.275005
1906157 0.0055001 0.876323 0.275005
945734 0.0055001 0.876323 0.275005
2547457 0.0055001 0.876323 0.275005
915328 0.0055001 0.876323 0.275005
2107698 0.0055001 0.876323 0.275005
1666911 0.0055001 0.876323 0.275005
2547451 0.0055001 0.876323 0.275005
1973484 0.0055001 0.876323 0.275005
1574623 0.0055001 0.876323 0.275005
3110306 0.0055001 0.876323 0.275005
1433147 0.0055001 0.876323 0.275005
2292702 0.0055001 0.876323 0.275005
555088 0.0055001 0.876323 0.275005
1390249 0.0055001 0.876323 0.275005
1082276 0.0055001 0.876323 0.275005
1555112 0.0055001 0.876323 0.275005
3109564 0.0055001 0.876323 0.275005
1796635 0.0055001 0.876323 0.275005
2926319 0.0055001 0.876323 0.275005
118967 0.0055001 0.876323 0.275005
2652286 0.0055001 0.876323 0.275005
33025 0.0055001 0.876323 0.275005
1794912 0.0055001 0.876323 0.275005
1351585 0.0055001 0.876323 0.275005
349095 0.0055001 0.876323 0.275005
2582419 0.0055001 0.876323 0.275005
910314 0.0055001 0.876323 0.275005
2652309 0.0055001 0.876323 0.275005
862415 0.0055001 0.876323 0.275005
1123243 0.0055001 0.876323 0.275005
3054208 0.0055001 0.876323 0.275005
244830 0.0055001 0.876323 0.275005
1123286 0.0055001 0.876323 0.275005
1123289 0.0055001 0.876323 0.275005
1121476 0.0055001 0.876323 0.275005
130788 0.0055001 0.876323 0.275005
3133174 0.0055001 0.876323 0.275005
755172 0.0055001 0.876323 0.275005
759412 0.0055001 0.876323 0.275005
1981510 0.0055001 0.876323 0.275005
2763656 0.0055001 0.876323 0.275005
270498 0.0055001 0.876323 0.275005
2763654 0.0055001 0.876323 0.275005
321763 0.0055001 0.876323 0.275005
1413210 0.0055001 0.876323 0.275005
2682810 0.0055001 0.876323 0.275005
29563 0.0055001 0.876323 0.275005
1894989 0.0055001 0.876323 0.275005
1123369 0.0055001 0.876323 0.275005
477974 0.0055001 0.876323 0.275005
1945634 0.0055001 0.876323 0.275005
2841509 0.0055001 0.876323 0.275005
281456 0.0055001 0.876323 0.275005
767817 0.0055001 0.876323 0.275005
2698 0.0055001 0.876323 0.275005
1260629 0.0055001 0.876323 0.275005
2763661 0.0055001 0.876323 0.275005
2763660 0.0055001 0.876323 0.275005
645991 0.0055001 0.876323 0.275005
2018668 0.0055001 0.876323 0.275005
1121270 0.0055001 0.876323 0.275005
2785058 0.0055001 0.876323 0.275005
2840747 0.0055001 0.876323 0.275005
2838606 0.0055001 0.876323 0.275005
2763047 0.0055001 0.876323 0.275005
2840875 0.0055001 0.876323 0.275005
2840825 0.0055001 0.876323 0.275005
453960 0.0055001 0.876323 0.275005
679936 0.0055001 0.876323 0.275005
338644 0.0055001 0.876323 0.275005
867903 0.0055001 0.876323 0.275005
2741 0.0055001 0.876323 0.275005
29376 0.0055001 0.876323 0.275005
1761012 0.0055001 0.876323 0.275005
1712410 0.0055001 0.876323 0.275005
1383067 0.0055001 0.876323 0.275005
349161 0.0055001 0.876323 0.275005
1122155 0.0055001 0.876323 0.275005
489973 0.0055001 0.876323 0.275005
1294142 0.0055001 0.876323 0.275005
1121339 0.0055001 0.876323 0.275005
748727 0.0055001 0.876323 0.275005
1472040 0.0055001 0.876323 0.275005
94869 0.0055001 0.876323 0.275005
1465809 0.0055001 0.876323 0.275005
2184719 0.0055001 0.876323 0.275005
1691940 0.0055001 0.876323 0.275005
339861 0.0055001 0.876323 0.275005
1289519 0.0055001 0.876323 0.275005
2794346 0.0055001 0.876323 0.275005
3381663 0.0055001 0.876323 0.275005
69208 0.0055001 0.876323 0.275005
2886038 0.0055001 0.876323 0.275005
33953 0.0055001 0.876323 0.275005
1123382 0.0055001 0.876323 0.275005
643648 0.0055001 0.876323 0.275005
2293317 0.0055001 0.876323 0.275005
1795816 0.0055001 0.876323 0.275005
690567 0.0055001 0.876323 0.275005
335541 0.0055001 0.876323 0.275005
1330534 0.0055001 0.876323 0.275005
699246 0.0055001 0.876323 0.275005
2838465 0.0055001 0.876323 0.275005
1122930 0.0055001 0.876323 0.275005
663278 0.0055001 0.876323 0.275005
398512 0.0055001 0.876323 0.275005
2763673 0.0055001 0.876323 0.275005
2841504 0.0055001 0.876323 0.275005
1720313 0.0055001 0.876323 0.275005
2763676 0.0055001 0.876323 0.275005
2763659 0.0055001 0.876323 0.275005
2763658 0.0055001 0.876323 0.275005
2763016 0.0055001 0.876323 0.275005
2041842 0.0055001 0.876323 0.275005
1549 0.0055001 0.876323 0.275005
1263080 0.0055001 0.876323 0.275005
2840774 0.0055001 0.876323 0.275005
29343 0.0055001 0.876323 0.275005
411473 0.0055001 0.876323 0.275005
697329 0.0055001 0.876323 0.275005
40518 0.0055001 0.876323 0.275005
2655001 0.0055001 0.876323 0.275005
445971 0.0055001 0.876323 0.275005
42322 0.0055001 0.876323 0.275005
1235802 0.0055001 0.876323 0.275005
2981771 0.0055001 0.876323 0.275005
411472 0.0055001 0.876323 0.275005
2763668 0.0055001 0.876323 0.275005
1812858 0.0055001 0.876323 0.275005
3123317 0.0055001 0.876323 0.275005
1712665 0.0055001 0.876323 0.275005
39482 0.0055001 0.876323 0.275005
1121322 0.0055001 0.876323 0.275005
1121131 0.0055001 0.876323 0.275005
2881262 0.0055001 0.876323 0.275005
1120996 0.0055001 0.876323 0.275005
1796622 0.0055001 0.876323 0.275005
1763509 0.0055001 0.876323 0.275005
1912855 0.0055001 0.876323 0.275005
2949333 0.0055001 0.876323 0.275005
2838549 0.0055001 0.876323 0.275005
2838551 0.0055001 0.876323 0.275005
536633 0.0055001 0.876323 0.275005
2025493 0.0055001 0.876323 0.275005
1348613 0.0055001 0.876323 0.275005
2818044 0.0055001 0.876323 0.275005
2507160 0.0055001 0.876323 0.275005
1776384 0.0055001 0.876323 0.275005
36842 0.0055001 0.876323 0.275005
1417629 0.0055001 0.876323 0.275005
1424294 0.0055001 0.876323 0.275005
1460447 0.0055001 0.876323 0.275005
1123350 0.0055001 0.876323 0.275005
1233171 0.0055001 0.876323 0.275005
312168 0.0055001 0.876323 0.275005
2841507 0.0055001 0.876323 0.275005
1465501 0.0055001 0.876323 0.275005
1465502 0.0055001 0.876323 0.275005
1923877 0.0055001 0.876323 0.275005
208199 0.0055001 0.876323 0.275005
1552123 0.0055001 0.876323 0.275005
169177 0.0055001 0.876323 0.275005
1490290 0.0055001 0.876323 0.275005
2771432 0.0055001 0.876323 0.275005
2690964 0.0055001 0.876323 0.275005
1765683 0.0055001 0.876323 0.275005
1903704 0.0055001 0.876323 0.275005
2931921 0.0055001 0.876323 0.275005
392011 0.0055001 0.876323 0.275005
1123961 0.0055001 0.876323 0.275005
1902580 0.0055001 0.876323 0.275005
2838756 0.0055001 0.876323 0.275005
214473 0.0055001 0.876323 0.275005
1141106 0.0055001 0.876323 0.275005
1293 0.0055001 0.876323 0.275005
1476 0.0055001 0.876323 0.275005
3104292 0.0055001 0.876323 0.275005
200991 0.0055001 0.876323 0.275005
3058394 0.0055001 0.876323 0.275005
444060 0.0055001 0.876323 0.275005
272558 0.0055001 0.876323 0.275005
531815 0.0055001 0.876323 0.275005
2486280 0.0055001 0.876323 0.275005
1193282 0.0055001 0.876323 0.275005
2741433 0.0055001 0.876323 0.275005
1503961 0.0055001 0.876323 0.275005
1548213 0.0055001 0.876323 0.275005
1516104 0.0055001 0.876323 0.275005
2595041 0.0055001 0.876323 0.275005
1236973 0.0055001 0.876323 0.275005
1543965 0.0055001 0.876323 0.275005
283816 0.0055001 0.876323 0.275005
1371 0.0055001 0.876323 0.275005
28031 0.0055001 0.876323 0.275005
1397 0.0055001 0.876323 0.275005
361279 0.0055001 0.876323 0.275005
570945 0.0055001 0.876323 0.275005
2980103 0.0055001 0.876323 0.275005
2880968 0.0055001 0.876323 0.275005
373054 0.0055001 0.876323 0.275005
2593652 0.0055001 0.876323 0.275005
200990 0.0055001 0.876323 0.275005
284582 0.0055001 0.876323 0.275005
1697394 0.0055001 0.876323 0.275005
1385513 0.0055001 0.876323 0.275005
293388 0.0055001 0.876323 0.275005
574376 0.0055001 0.876323 0.275005
587633 0.0055001 0.876323 0.275005
2547811 0.0055001 0.876323 0.275005
86663 0.0055001 0.876323 0.275005
872396 0.0055001 0.876323 0.275005
1808955 0.0055001 0.876323 0.275005
1914933 0.0055001 0.876323 0.275005
1274353 0.0055001 0.876323 0.275005
459527 0.0055001 0.876323 0.275005
1652465 0.0055001 0.876323 0.275005
557555 0.0055001 0.876323 0.275005
1387779 0.0055001 0.876323 0.275005
2163172 0.0055001 0.876323 0.275005
54911 0.0055001 0.876323 0.275005
1300222 0.0055001 0.876323 0.275005
511487 0.0055001 0.876323 0.275005
2547395 0.0055001 0.876323 0.275005
3151385 0.0055001 0.876323 0.275005
1333845 0.0055001 0.876323 0.275005
2774142 0.0055001 0.876323 0.275005
2654978 0.0055001 0.876323 0.275005
1133364 0.0055001 0.876323 0.275005
2798579 0.0055001 0.876323 0.275005
1126833 0.0055001 0.876323 0.275005
1387834 0.0055001 0.876323 0.275005
1616788 0.0055001 0.876323 0.275005
1844972 0.0055001 0.876323 0.275005
2726185 0.0055001 0.876323 0.275005
2527873 0.0055001 0.876323 0.275005
297318 0.0055001 0.876323 0.275005
624147 0.0055001 0.876323 0.275005
1472 0.0055001 0.876323 0.275005
1451 0.0055001 0.876323 0.275005
1737354 0.0055001 0.876323 0.275005
393251 0.0055001 0.876323 0.275005
142588 0.0055001 0.876323 0.275005
119206 0.0055001 0.876323 0.275005
2487350 0.0055001 0.876323 0.275005
1859473 0.0055001 0.876323 0.275005
1365 0.0055001 0.876323 0.275005
1151742 0.0055001 0.876323 0.275005
1307 0.0055001 0.876323 0.275005
1936207 0.0055001 0.876323 0.275005
1834167 0.0055001 0.876323 0.275005
1158614 0.0055001 0.876323 0.275005
2815324 0.0055001 0.876323 0.275005
1303817 0.0055001 0.876323 0.275005
332949 0.0055001 0.876323 0.275005
2794353 0.0055001 0.876323 0.275005
218144 0.0055001 0.876323 0.275005
1296538 0.0055001 0.876323 0.275005
2876789 0.0055001 0.876323 0.275005
1252 0.0055001 0.876323 0.275005
1423739 0.0055001 0.876323 0.275005
1423734 0.0055001 0.876323 0.275005
1218492 0.0055001 0.876323 0.275005
1608957 0.0055001 0.876323 0.275005
1670830 0.0055001 0.876323 0.275005
2754717 0.0055001 0.876323 0.275005
467091 0.0055001 0.876323 0.275005
1313172 0.0055001 0.876323 0.275005
1229780 0.0055001 0.876323 0.275005
2789776 0.0055001 0.876323 0.275005
467976 0.0055001 0.876323 0.275005
2664430 0.0055001 0.876323 0.275005
667306 0.0055001 0.876323 0.275005
1655583 0.0055001 0.876323 0.275005
496014 0.0055001 0.876323 0.275005
2133960 0.0055001 0.876323 0.275005
1404360 0.0055001 0.876323 0.275005
490573 0.0055001 0.876323 0.275005
1097667 0.0055001 0.876323 0.275005
2884022 0.0055001 0.876323 0.275005
912552 0.0055001 0.876323 0.275005
469383 0.0055001 0.876323 0.275005
1940611 0.0055001 0.876323 0.275005
1002870 0.0055001 0.876323 0.275005
